kind,status,is_active,status_label,relevance_score,title,title_en,organization,supplier,amount,contract_value,budget_amount,currency,currency_code,budget_scope,cpv,special_number,publication_date,contract_date,deadline,url,query,source
tender,closed,False,Closed,70,"Абонаментна поддръжка, актуализиране и усъвършенстване на болничната информационна система (БИС) Global Hospital",,"УНИВЕРСИТЕТСКА МНОГОПРОФИЛНА БОЛНИЦА ЗА АКТИВНО ЛЕЧЕНИЕ ""ЦАРИЦА ЙОАННА-ИСУЛ"" ЕАД",,95000.0,,95000.0,1,EUR,Estimated value: 95 000 EUR,72260000,00494-2026-0032,2026-06-05T12:56:19.103000+00:00,,2026-06-12T17:59:59+00:00,https://app.eop.bg/today/tenders/588518,72260000,advanced_tenders_cpv
contract,awarded,False,Awarded,70,„Подновяване на техническа поддръжка на софтуерни продукти Oracle за нуждите на Комисията за финансов надзор“,,КОМИСИЯ ЗА ФИНАНСОВ НАДЗОР,ОРАКЪЛ ИЙСТ СЕНТРЪЛ ЮРЪП ЛИМИТИД - КЛОН БЪЛГАРИЯ КЧТ,,45541.65,45541.65,1,EUR,Contract value: 45 541.65 EUR,72267100,00061-2026-0007,2026-06-02T04:55:55.436000+00:00,2026-05-21T21:00:00+00:00,,https://app.eop.bg/today/tenders/576249,софтуер,contracts_subject
tender,closed,False,Closed,70,"Създаване на единен софтуер, обхващащ всички съществуващи модули, както и актуализация на моделиращи програми за оценка на дозовото натоварване на населението",,АЕЦ КОЗЛОДУЙ ЕАД,,51100.0,,51100.0,1,EUR,Estimated value: 51 100 EUR,72230000,00353-2026-0098,2026-05-26T10:43:32.590000+00:00,,2026-06-08T17:59:59+00:00,https://app.eop.bg/today/tenders/584607,72230000,advanced_tenders_cpv
tender,closed,False,Closed,70,„Ползване на „софтуер като услуга“ за зони за платено паркиране и централизирано управление за нуждите на ОП „Паркинги и пазари“,,ОБЩИНА ГРАД ДОБРИЧ,,50992.23,,50992.23,1,EUR,Estimated value: 50 992.23 EUR,72000000,00383-2026-0014,2026-05-21T11:38:23.320000+00:00,,2026-06-01T17:59:59+00:00,https://app.eop.bg/today/tenders/585386,72000000,advanced_tenders_cpv
tender,closed,False,Closed,70,Поддръжка на ниво Basis на продукционна среда на система за фактуриране на „Софийска вода“ АД – SAP IS – U,,СОФИЙСКА ВОДА АД,,118619.72,,118619.72,1,EUR,Estimated value: 118 619.72 EUR,72000000,00435-2026-0035,2026-05-18T08:38:50.960000+00:00,,2026-06-09T17:59:59+00:00,https://app.eop.bg/today/tenders/583701,72000000,advanced_tenders_cpv
contract,awarded,False,Awarded,70,"„ПРЕДОСТАВЯНЕ НА УСЛУГИ ЗА ОСИГУРЯВАНЕ НА АВТОМАТИЗИРАНИ ИЗХОДЯЩИ КАМПАНИИ ПО ТЕЛЕФОНА, ЧРЕЗ ВНЕДРЯВАНЕ, ПРАВО НА ПОЛЗВАНЕ И ПОДДРЪЖКА НА СОФТУЕР ЗА НУЖДИТЕ НА „ТОПЛОФИКАЦИЯ СОФИЯ“ ЕАД“",,ТОПЛОФИКАЦИЯ СОФИЯ ЕАД,ОМНИЛИНКС ЕООД,,169000.0,169000.0,1,EUR,Contract value: 169 000 EUR,72000000,00277-2026-0008,2026-05-18T07:44:56.923000+00:00,2026-04-16T21:00:00+00:00,,https://app.eop.bg/today/tenders/559319,софтуер,contracts_subject
contract,awarded,False,Awarded,70,Осигуряване на абонаментен сервиз и поддръжка на информационна система за документооборот с безхартиен процес на обработка,,АЕЦ КОЗЛОДУЙ ЕАД,ЕНВИЗИМО ВНЕДРЯВАНИЯ И ПОДДРЪЖКА ЕООД,,46016.27,46016.27,1,EUR,Contract value: 46 016.27 EUR,72260000,00353-2025-0247,2026-05-18T07:32:50.070000+00:00,2026-04-26T21:00:00+00:00,,https://app.eop.bg/today/tenders/542601,72260000,contracts_cpv
tender,closed,False,Closed,70,„Абонаментна техническа поддръжка на софтуерен продукт за финансов контрол и управление „BcomS2001 – СФУК“,,Изпълнителна агенция “Военни клубове и военно-почивно дело”,,2454.0,,2454.0,1,EUR,Estimated value: 2 454 EUR,72260000,00515-2026-0014,2026-05-08T13:56:10.090000+00:00,,2026-05-18T17:59:59+00:00,https://app.eop.bg/today/tenders/580582,72260000,advanced_tenders_cpv
tender,closed,False,Closed,70,„Адаптиране на електронни заявления към модул Archimed Online Services и интеграция с Информационна система „Национална база данни на пазара на труда“ за използване на актуалния Списък на професиите за професионално образование и обучение. Разработка на възможност за идентификация на заявителите в Archimed Online Services със Системата за електронна автентикация на Министерство на електронното управление. Адаптиране на електронните заявления към модул Archimed Online Services за използване на ЕК,,АГЕНЦИЯ ПО ЗАЕТОСТТА,,18200.0,,18200.0,1,EUR,Estimated value: 18 200 EUR,,00311-2026-0012,2026-04-30T09:34:01.230000+00:00,,2026-05-12T20:59:59+00:00,https://app.eop.bg/today/tenders/577207,разработка на софтуер,quick_search
tender,closed,False,Closed,70,„СЛЕДГАРАНЦИОННА ПОДДРЪЖКА НА ИНФОРМАЦИОННАТА СИСТЕМА НА НАПОО“,,НАЦИОНАЛНА АГЕНЦИЯ ЗА ПРОФЕСИОНАЛНО ОБРАЗОВАНИЕ И ОБУЧЕНИЕ,,47340.0,,47340.0,1,EUR,Estimated value: 47 340 EUR,72260000,01979-2026-0001,2026-04-29T02:22:24.610000+00:00,,2026-05-28T17:59:59+00:00,https://app.eop.bg/today/tenders/582121,72260000,advanced_tenders_cpv
contract,awarded,False,Awarded,70,„Поддръжка и надграждане на специализирания софтуер на Интегрираната информационна система на държавната администрация (ИИСДА) и осигуряване право на ползване и абонаментна поддръжка на правно-информационни системи“,,ИНФОРМАЦИОННО ОБСЛУЖВАНЕ АД,СИЕНСИС АД,,215000.0,215000.0,1,EUR,Contract value: 215 000 EUR,72000000,05948-2026-0017,2026-04-23T23:05:48+00:00,2026-04-16T21:00:00+00:00,,https://app.eop.bg/today/tenders/554078,софтуер,contracts_subject
contract,awarded,False,Awarded,70,„Надграждане на портала за електронни услуги на Прокуратурата на Република България“,,ПРОКУРАТУРА НА РЕПУБЛИКА БЪЛГАРИЯ - ГЛАВЕН ПРОКУРОР,СИРМА ГРУП ХОЛДИНГ АД,,112500.0,112500.0,1,EUR,Contract value: 112 500 EUR,72200000,02538-2026-0003,2026-04-21T04:44:28.430000+00:00,2026-04-19T21:00:00+00:00,,https://app.eop.bg/today/tenders/536574,уеб портал,contracts_subject
contract,awarded,False,Awarded,70,„Подновяване правото на ползване и поддръжка на софтуерни продукти NETWRIX AUDITOR за нуждите на Комисия за защита на личните данни (КЗЛД)“,,ИНФОРМАЦИОННО ОБСЛУЖВАНЕ АД,ТИМЕКС-БГ ООД,,7750.0,7750.0,1,EUR,Contract value: 7 750 EUR,48200000,05948-2026-0014,2026-04-19T23:17:47+00:00,2026-03-17T22:00:00+00:00,,https://app.eop.bg/today/tenders/553495,софтуер,contracts_subject
contract,awarded,False,Awarded,70,"Подновяване на абонаменти за софтуерни продукти за Единната система за управление на информационната сигурност, събития и уязвимости, свързани с информационните активи на Столична община и районните администрации",,СТОЛИЧНА ОБЩИНА,НИКРАМА ЕООД,,238796.11,238796.11,1,EUR,Contract value: 238 796.11 EUR,72000000,00087-2025-0274,2026-03-25T01:01:48+00:00,2026-03-09T22:00:00+00:00,,https://app.eop.bg/today/tenders/533061,софтуер,contracts_subject
contract,awarded,False,Awarded,70,"„Техническо софтуерно обслужване, ремонтна поддръжка и развитие в следгаранционен период на Система за управление и контрол на трафика в гр. Пловдив”",,ОРГАНИЗАЦИЯ И КОНТРОЛ НА ТРАНСПОРТА,МОУДШИФТ ЕВРОПА АД,,220707.66,220707.66,1,EUR,Contract value: 220 707.66 EUR,72000000,00267-2025-0129,2026-03-20T01:06:18+00:00,2026-03-05T22:00:00+00:00,,https://app.eop.bg/today/tenders/530607,софтуер,contracts_subject
contract,awarded,False,Awarded,70,Техническа поддръжка и надграждане при необходимост на софтуерна система за управление на мониторинга на замърсявания от индустриални и мобилни клиенти на „Софийска вода“ АД – ХАДИС,,СОФИЙСКА ВОДА АД,ГЛОБЪЛ СИСТЕМ СЪЛЮШЪН ООД,,318636.97,318636.97,1,EUR,Contract value: 318 636.97 EUR,72267000,00435-2026-0008,2026-03-17T05:13:35.073000+00:00,2026-03-15T22:00:00+00:00,,https://app.eop.bg/today/tenders/555653,софтуер,contracts_subject
tender,closed,False,Closed,70,Актуализиране на Интегрираната система за управление на корпоративни ресурси (ИСУКР) SAP ERP 6.0 във връзка с въвеждане на европейската валута ЕВРО в България,,МИНИ МАРИЦА - ИЗТОК ЕАД,,249802.0,,249802.0,1,EUR,Estimated value: 249 802 EUR,72260000,00265-2026-0013,2026-03-16T10:43:11.976000+00:00,,2026-04-06T17:59:59+00:00,https://app.eop.bg/today/tenders/562724,72260000,advanced_tenders_cpv
contract,awarded,False,Awarded,70,„Техническа и абонаментна поддръжка на софтуерен продукт „Връзка с местни данъци и такси“ (МДТ) за предоставяне на услугата събиране на МДТ в офиси на „Български пощи“ ЕАД“ от името на общини“,,БЪЛГАРСКИ ПОЩИ ЕАД,ДИУЕЪР ЕООД,,17895.22,17895.22,1,EUR,Contract value: 17 895.22 EUR,72267000,00276-2025-0052,2026-03-12T06:09:27.106000+00:00,2026-02-10T22:00:00+00:00,,https://app.eop.bg/today/tenders/541145,софтуер,contracts_subject
